run,best,mean,completion,crashes,best_lap,fitness,reward,progress
1,25.072787465722357,-0.9607944198023693,0.0,0.4166666666666667,,25.072787465722357,,0.32532787465722357
2,33.41141226264212,7.233911101557971,0.0,0.8333333333333334,,33.41141226264212,,0.41471412262642127
3,33.41141226264212,10.616865596359126,0.0,0.875,,33.41141226264212,,0.41471412262642127
4,252.92364918772932,24.345915733563572,0.041666666666666664,0.8333333333333334,460,252.92364918772932,,1.0
5,257.58922173295025,37.63392837816772,0.125,0.75,449,257.58922173295025,,1.0
6,262.9413633581853,57.71304800925088,0.20833333333333334,0.75,432,262.9413633581853,,1.0
7,262.9413633581853,44.152462683530764,0.16666666666666666,0.5833333333333334,432,262.9413633581853,,1.0
8,262.9413633581853,46.30084072425465,0.16666666666666666,0.7916666666666666,432,262.9413633581853,,1.0
9,265.4689406728065,63.04595631988801,0.20833333333333334,0.625,429,265.4689406728065,,1.0
10,265.4689406728065,101.58379928862182,0.3333333333333333,0.5833333333333334,429,265.4689406728065,,1.0
11,265.4689406728065,45.596132128825644,0.125,0.8333333333333334,429,265.4689406728065,,1.0
12,271.42711670326975,127.48519294632423,0.4583333333333333,0.5,417,271.42711670326975,,1.0
13,272.9609811016992,110.822172687172,0.375,0.5416666666666666,412,272.9609811016992,,1.0
14,272.9609811016992,126.9062027821488,0.4166666666666667,0.5833333333333334,412,272.9609811016992,,1.0
15,273.8688582575107,70.05896560147829,0.20833333333333334,0.7916666666666666,409,273.8688582575107,,1.0
16,275.476896468104,89.4775300065648,0.3333333333333333,0.6666666666666666,406,275.476896468104,,1.0
17,275.476896468104,84.22167296293924,0.2916666666666667,0.625,402,275.476896468104,,1.0
18,275.476896468104,68.94646483465598,0.20833333333333334,0.75,406,275.476896468104,,1.0
19,275.476896468104,87.92786288358998,0.2916666666666667,0.7083333333333334,406,275.476896468104,,1.0
20,275.476896468104,100.75520407302584,0.3333333333333333,0.75,406,275.476896468104,,1.0
21,278.9102805208221,153.4069248109698,0.5416666666666666,0.5416666666666666,399,278.9102805208221,,1.0
22,278.9102805208221,101.10208509442998,0.3333333333333333,0.7083333333333334,399,278.9102805208221,,1.0
23,279.87976784506134,141.15965636900088,0.5,0.5416666666666666,397,279.87976784506134,,1.0
24,279.87976784506134,61.902010248498186,0.16666666666666666,0.7916666666666666,397,279.87976784506134,,1.0
25,279.87976784506134,72.47951010622252,0.20833333333333334,0.75,397,279.87976784506134,,1.0
26,279.87976784506134,106.93322069284166,0.3333333333333333,0.7083333333333334,397,279.87976784506134,,1.0
27,279.87976784506134,104.29739673171669,0.3333333333333333,0.6666666666666666,397,279.87976784506134,,1.0
28,279.87976784506134,120.12623354533277,0.4166666666666667,0.625,397,279.87976784506134,,1.0
29,279.87976784506134,141.56652401663126,0.5,0.5833333333333334,397,279.87976784506134,,1.0
30,279.87976784506134,123.62035915618526,0.4166666666666667,0.7083333333333334,397,279.87976784506134,,1.0
