run,best,mean,completion,crashes,best_lap,fitness,reward,progress
1,13.398106806481042,-1.6711761679570742,0.0,0.5416666666666666,,13.398106806481042,,0.20011149974406456
2,13.437527906800849,9.872705316258859,0.0,0.8333333333333334,,13.437527906800849,,0.2007252790680085
3,13.721179186738599,12.300342146746344,0.0,0.9166666666666666,,13.721179186738599,,0.203261791867386
4,24.439095287589257,13.540524935858693,0.0,0.9583333333333334,,24.439095287589257,,0.3189909528758926
5,24.674095903446794,17.175756032041136,0.0,1.0,,24.674095903446794,,0.3202909590344679
6,25.074564366632973,15.774226623278102,0.0,1.0,,25.074564366632973,,0.32579564366632974
7,25.610982255627228,20.610997389934298,0.0,1.0,,25.610982255627228,,0.33010982255627225
8,26.093593499798562,17.94168830197343,0.0,1.0,,26.093593499798562,,0.3362859349979856
9,26.491664482590036,21.443071182522015,0.0,1.0,,26.491664482590036,,0.3404166448259004
10,26.491664482590036,21.823370169119443,0.0,1.0,,26.491664482590036,,0.3404166448259004
11,26.491664482590036,21.491039419686746,0.0,0.9583333333333334,,26.491664482590036,,0.3404166448259004
12,26.491664482590036,20.17363228471203,0.0,0.9583333333333334,,26.491664482590036,,0.3404166448259004
13,26.491664482590036,21.766179821754733,0.0,0.9583333333333334,,26.491664482590036,,0.3404166448259004
14,26.491664482590036,21.31552802569328,0.0,1.0,,26.491664482590036,,0.3404166448259004
15,26.491664482590036,22.658660784254256,0.0,1.0,,26.491664482590036,,0.3404166448259004
16,26.491664482590036,19.02506261700523,0.0,1.0,,26.491664482590036,,0.3404166448259004
17,26.692653787683412,22.00553061654621,0.0,0.9583333333333334,,26.692653787683412,,0.34167653787683416
18,26.692653787683412,23.444388314270622,0.0,1.0,,26.692653787683412,,0.34167653787683416
19,26.692653787683412,20.6889603331709,0.0,0.9583333333333334,,26.692653787683412,,0.34167653787683416
20,26.692653787683412,19.019528664775915,0.0,1.0,,26.692653787683412,,0.34167653787683416
21,26.692653787683412,24.394845519683447,0.0,1.0,,26.692653787683412,,0.34167653787683416
22,26.697449819796613,23.255638287991058,0.0,0.9583333333333334,,26.697449819796613,,0.34202449819796615
23,26.897867608896735,23.03799153583787,0.0,1.0,,26.897867608896735,,0.3440286760889673
24,27.042228084230373,21.73938732922512,0.0,1.0,,27.042228084230373,,0.34502228084230374
25,27.414828229343385,22.95340928992255,0.0,1.0,,27.414828229343385,,0.3497982822934338
26,27.414828229343385,22.36620942194493,0.0,0.9583333333333334,,27.414828229343385,,0.3497982822934338
27,27.414828229343385,23.52254089319273,0.0,1.0,,27.414828229343385,,0.3497982822934338
28,27.414828229343385,22.959029239859195,0.0,0.9583333333333334,,27.414828229343385,,0.3497982822934338
29,27.414828229343385,21.446615913092057,0.0,1.0,,27.414828229343385,,0.3497982822934338
30,33.27124577142165,19.388359688384387,0.0,0.9166666666666666,,33.27124577142165,,0.41256245771421646
